date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:27:34	133199/133199	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:33%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/tanzaniia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/tanzaniia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:35	133105/133105	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:34%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/tunis.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/tunis.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:36	134557/134557	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:35%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/turciya.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/turciya.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:37	133150/133150	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:36%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/fidzhi.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/fidzhi.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:38	133319/133319	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:37%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/filippiny.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/filippiny.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:39	133285/133285	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:38%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/finliandiia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/finliandiia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:40	133158/133158	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:39%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/francija.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/francija.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:41	133328/133328	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:40%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/khorvatiia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/khorvatiia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:42	133336/133336	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:41%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/chernogoriia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/chernogoriia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:43	133116/133116	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:42%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/chekhiya.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/chekhiya.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:44	133414/133414	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:43%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/shveitsariia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/shveitsariia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:45	133252/133252	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:44%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/shri-lanka.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/shri-lanka.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:46	133107/133107	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:45%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/iamaika.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/iamaika.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:47	134389/134389	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:46%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/iaponiia.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/iaponiia.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:48	134083/134083	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:47%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/aktay.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/aktay.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:49	134274/134274	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:48%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/aktobe.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/aktobe.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:50	133908/133908	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:49%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/astana.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/astana.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:51	134104/134104	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:50%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/atiray.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/atiray.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:52	134547/134547	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:51%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/karaganda.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/karaganda.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:53	134230/134230	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:52%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/moscow.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/moscow.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:54	134450/134450	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:53%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/pavlodar.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/pavlodar.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:55	144257/144257	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:54%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/semei.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/semei.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:56	144937/144937	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:55%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/taldikorgan.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/taldikorgan.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:57	144542/144542	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:56%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/temirtay.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/temirtay.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:58	134254/134254	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:57%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/uralsk.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/uralsk.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:27:59	135250/135250	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:58%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/ust-kamenogorsk.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/ust-kamenogorsk.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:00	134260/134260	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:27:59%20GMT	https://www.gotur.kz/tury/kombinirovannye-tury/shymkent.html	./gotur-website/www.gotur.kz/tury/kombinirovannye-tury/shymkent.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:00	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2005%20Dec%202024%2019:27:59%20GMT	https://www.gotur.kz/banner/go.html?id=98	./gotur-website/www.gotur.kz/banner/goacbf.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:03	111593/111593	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:01%20GMT	https://www.gotur.kz/offer/tbilisi-2-nochi-batumi-iz-almaty-block-air-astana.html	./gotur-website/www.gotur.kz/offer/tbilisi-2-nochi-batumi-iz-almaty-block-air-astana.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:03	81442/81442	---M--	200	added ('OK')	image/jpeg	etag:%2260826ebc-13e22%22	https://www.gotur.kz/fls/post/16191607633dba72c0.jpg	./gotur-website/www.gotur.kz/fls/post/16191607633dba72c0.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:08	111494/111494	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:08%20GMT	https://www.gotur.kz/offer/ekskursionniy-tur-velikolepniy-vek-7n-stambul-antaliya-4-5.html	./gotur-website/www.gotur.kz/offer/ekskursionniy-tur-velikolepniy-vek-7n-stambul-antaliya-4-5.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:08	74591/74591	---M--	200	added ('OK')	image/jpeg	etag:%225f3cdc3f-1235f%22	https://www.gotur.kz/fls/post/1597824062c0e0da67.jpg	./gotur-website/www.gotur.kz/fls/post/1597824062c0e0da67.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:11	110082/110082	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:09%20GMT	https://www.gotur.kz/offer/letniy-tur-v-yaponiyu-tokio-kioto-s-viletom-iz-astani-speshite-mesta-ogranicheni.html	./gotur-website/www.gotur.kz/offer/letniy-tur-v-yaponiyu-tokio-kioto-s-viletom-iz-astani-speshite-mesta-ogranicheni.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:11	59516/59516	---M--	200	added ('OK')	image/jpeg	etag:%225f328214-e87c%22	https://www.gotur.kz/fls/post/1584955531183a8422.jpg	./gotur-website/www.gotur.kz/fls/post/1584955531183a8422.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:13	45133/45133	---M--	200	added ('OK')	image/jpeg	etag:%225f328213-b04d%22	https://www.gotur.kz/fls/post/1567507467f3b08068.jpg	./gotur-website/www.gotur.kz/fls/post/1567507467f3b08068.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:13	110399/110399	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:11%20GMT	https://www.gotur.kz/offer/gruziya-iz-uralska-speshite-otpravitsya-v-otpusk-v-samuyu-gostepriimnuyu-stranu.html	./gotur-website/www.gotur.kz/offer/gruziya-iz-uralska-speshite-otpravitsya-v-otpusk-v-samuyu-gostepriimnuyu-stranu.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:15	111333/111333	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:13%20GMT	https://www.gotur.kz/offer/tadg-mahal-s-poseshcheniem-rishikesh-i-haridvar-06-nochey-07-dney-deli-2-nochi-agra-1-noch-deli-1-noch-rishikesh-2-nochi.html	./gotur-website/www.gotur.kz/offer/tadg-mahal-s-poseshcheniem-rishikesh-i-haridvar-06-nochey-07-dney-deli-2-nochi-agra-1-noch-deli-1-noch-rishikesh-2-nochi.html	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:15	60804/60804	---M--	200	added ('OK')	image/jpeg	etag:%226597da5b-ed84%22	https://www.gotur.kz/fls/post/170445065068a75e5a.jpg	./gotur-website/www.gotur.kz/fls/post/170445065068a75e5a.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:18	353421/353421	---M--	200	added ('OK')	image/png	etag:%225f8e673f-5648d%22	https://www.gotur.kz/uploads/site-images/7da245a18f696d1d6841b0771f5d67c5.png	./gotur-website/www.gotur.kz/uploads/site-images/7da245a18f696d1d6841b0771f5d67c5.png	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:18	272904/272904	---M--	200	added ('OK')	image/jpeg	etag:%225f8e6653-42a08%22	https://www.gotur.kz/uploads/site-images/ae0ad8254f8e6538c2758a83125b3436.jpg	./gotur-website/www.gotur.kz/uploads/site-images/ae0ad8254f8e6538c2758a83125b3436.jpg	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:18	545313/545313	---M--	200	added ('OK')	image/png	etag:%225f8e6709-85221%22	https://www.gotur.kz/uploads/site-images/7f4815e408ce8189f17935dc66bf4348.png	./gotur-website/www.gotur.kz/uploads/site-images/7f4815e408ce8189f17935dc66bf4348.png	(from https://www.gotur.kz/tury/kombinirovannye-tury.html)
00:28:19	132696/132696	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:18%20GMT	https://www.gotur.kz/tury/morskie-kruizy/avstriia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/avstriia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:20	132806/132806	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:19%20GMT	https://www.gotur.kz/tury/morskie-kruizy/azerbaidzhan.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/azerbaidzhan.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:21	132696/132696	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:20%20GMT	https://www.gotur.kz/tury/morskie-kruizy/armeniia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/armeniia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:22	132559/132559	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:21%20GMT	https://www.gotur.kz/tury/morskie-kruizy/aruba.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/aruba.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:23	132424/132424	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:22%20GMT	https://www.gotur.kz/tury/morskie-kruizy/bali.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/bali.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:24	132722/132722	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:23%20GMT	https://www.gotur.kz/tury/morskie-kruizy/barbados.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/barbados.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:25	132618/132618	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:24%20GMT	https://www.gotur.kz/tury/morskie-kruizy/bulgaria.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/bulgaria.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:26	132696/132696	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:25%20GMT	https://www.gotur.kz/tury/morskie-kruizy/vengriia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/vengriia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:27	132577/132577	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:26%20GMT	https://www.gotur.kz/tury/morskie-kruizy/vietnam.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/vietnam.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:28	132661/132661	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:27%20GMT	https://www.gotur.kz/tury/morskie-kruizy/gonkong.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/gonkong.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:29	132680/132680	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:28%20GMT	https://www.gotur.kz/tury/morskie-kruizy/gretsiia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/gretsiia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:30	132645/132645	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:29%20GMT	https://www.gotur.kz/tury/morskie-kruizy/gruziia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/gruziia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:31	133129/133129	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:30%20GMT	https://www.gotur.kz/tury/morskie-kruizy/dominikanskaia-resp.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/dominikanskaia-resp.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:32	132516/132516	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:31%20GMT	https://www.gotur.kz/tury/morskie-kruizy/egypet.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/egypet.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:33	132626/132626	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:32%20GMT	https://www.gotur.kz/tury/morskie-kruizy/izrail.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/izrail.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:34	132537/132537	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:33%20GMT	https://www.gotur.kz/tury/morskie-kruizy/india.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/india.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:35	132653/132653	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:34%20GMT	https://www.gotur.kz/tury/morskie-kruizy/iordaniia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/iordaniia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:36	132696/132696	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:35%20GMT	https://www.gotur.kz/tury/morskie-kruizy/ispaniia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/ispaniia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:37	132481/132481	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:36%20GMT	https://www.gotur.kz/tury/morskie-kruizy/italy.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/italy.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:38	132653/132653	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:37%20GMT	https://www.gotur.kz/tury/morskie-kruizy/kambodzha.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/kambodzha.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:39	132465/132465	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:38%20GMT	https://www.gotur.kz/tury/morskie-kruizy/qatar.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/qatar.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:40	132424/132424	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:39%20GMT	https://www.gotur.kz/tury/morskie-kruizy/kipr.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/kipr.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:41	132695/132695	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:40%20GMT	https://www.gotur.kz/tury/morskie-kruizy/kitaj.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/kitaj.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:42	132500/132500	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:41%20GMT	https://www.gotur.kz/tury/morskie-kruizy/koreia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/koreia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:43	132806/132806	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:42%20GMT	https://www.gotur.kz/tury/morskie-kruizy/kosta-rika.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/kosta-rika.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:44	132424/132424	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:43%20GMT	https://www.gotur.kz/tury/morskie-kruizy/kuba.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/kuba.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:45	132722/132722	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:44%20GMT	https://www.gotur.kz/tury/morskie-kruizy/mavrikii.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/mavrikii.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:46	132824/132824	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:45%20GMT	https://www.gotur.kz/tury/morskie-kruizy/madagaskar.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/madagaskar.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:47	132618/132618	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:46%20GMT	https://www.gotur.kz/tury/morskie-kruizy/malaysia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/malaysia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:48	132978/132978	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:47%20GMT	https://www.gotur.kz/tury/morskie-kruizy/maldivskie-ostrova.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/maldivskie-ostrova.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:49	132491/132491	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:48%20GMT	https://www.gotur.kz/tury/morskie-kruizy/malta.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/malta.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:50	132661/132661	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:49%20GMT	https://www.gotur.kz/tury/morskie-kruizy/morokko.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/morokko.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:51	132567/132567	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:50%20GMT	https://www.gotur.kz/tury/morskie-kruizy/meksika.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/meksika.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:52	132610/132610	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:51%20GMT	https://www.gotur.kz/tury/morskie-kruizy/monako.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/monako.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:53	132986/132986	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:52%20GMT	https://www.gotur.kz/tury/morskie-kruizy/novaia-zelandiia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/novaia-zelandiia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:58	132747/132747	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:58%20GMT	https://www.gotur.kz/tury/morskie-kruizy/norvegiia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/norvegiia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:28:58	133816/133816	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:58%20GMT	https://www.gotur.kz/tury/morskie-kruizy/oae.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/oae.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:00	132414/132414	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:28:59%20GMT	https://www.gotur.kz/tury/morskie-kruizy/oman.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/oman.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:01	132755/132755	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:00%20GMT	https://www.gotur.kz/tury/morskie-kruizy/portugaliia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/portugaliia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:02	132645/132645	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:01%20GMT	https://www.gotur.kz/tury/morskie-kruizy/rossiia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/rossiia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:03	132612/132612	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:02%20GMT	https://www.gotur.kz/tury/morskie-kruizy/seishely.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/seishely.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:04	132653/132653	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:03%20GMT	https://www.gotur.kz/tury/morskie-kruizy/singapore.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/singapore.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:05	132653/132653	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:04%20GMT	https://www.gotur.kz/tury/morskie-kruizy/sloveniia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/sloveniia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:06	134044/134044	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:05%20GMT	https://www.gotur.kz/tury/morskie-kruizy/thailand.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/thailand.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
00:29:07	132747/132747	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2019:29:06%20GMT	https://www.gotur.kz/tury/morskie-kruizy/tanzaniia.html	./gotur-website/www.gotur.kz/tury/morskie-kruizy/tanzaniia.html	(from https://www.gotur.kz/tury/morskie-kruizy.html)
